,tweets,label,agreement
7804,ihy measles,0.0,1.0
7805,dont forget for those kids going away its safe and effective without you ever knowing,1.0,1.0
7806,met meetsims and today at fire music from these two,0.0,1.0
7807,performing at a backschool rally details soon were giving out free vaccines and school supplys got me feeling like,1.0,1.0
7808,on average people who complain live longer releasing this tension increases immunity and boosts their health thank god,0.0,0.6666666666666666
7809,ohio lawmakers want day care kids vaccinated two ohio lawmakers say they will introduce legislation requiring,0.0,1.0
7810,aids n preventive treatment like truvada wont stop hiv only a vaccine can last month the global public health,1.0,0.6666666666666666
7811,breast cancer causing a stir today,0.0,0.6666666666666666
7812,hb update volunteer professional services immunity act extending immunity for elementary school activities,0.0,1.0
7813,mind you the vaccinated kids catching measles was the highest outbreak in years decades,0.0,0.6666666666666666
7814,neighbors are so cute jus woke up to blasting they know what id be doing if i could pick my ugly bruise face up and put my gloves on,0.0,1.0
7815,on i didnt have time to vaccinate my kids was working too much talking about priorities god save the usa,1.0,0.6666666666666666
7816,schedule your flu clinics ahead of time to ensure you and your employees get the vaccine its never to early,1.0,1.0
7817,children who receive all vaccines are x more likely to become learning disabled is this guy serious i cant,1.0,0.6666666666666666
7818,if you didnt get the measles vaccination you deserve to get ebola,1.0,1.0
7819,do your research from actual medical journals andrew wakefield is a moron amp skewed his results,1.0,1.0
7820,federal court has vindicated as a whistleblower tell he deserves immunity via,0.0,1.0
7821,disneyland measles cases has rose to at least patients across counties including con in ca someone foxy glad not covering this,0.0,1.0
7822,btw what moron needs proof that vaccines work and that without them disease would spread,1.0,1.0
7823,vaccinations cause autism wake up,-1.0,0.6666666666666666
7824,nd best benefit to after not getting horrible disease grayson out quick amp early for bed tonight,1.0,0.6666666666666666
7825,in other words they dont trust a licensed ms physicians word that my son shouldnt receive vaccines due to his injury,0.0,0.6666666666666666
7826,i just became the mayor of mmr station on,0.0,1.0
7827,sen boxer wants all children at head start programs to get vaccinatedintroduces legislation,1.0,0.6666666666666666
7828,pray for and they got the measles hope they get better soon,0.0,1.0
7829,and not getting vaccinations leads to illness and sometimes death,1.0,1.0
7830,what medical school did u go to they r feverishessly looking for vaccine for ebola which could spread here whats ur remedy,0.0,0.6666666666666666
7831,in the can anti by definition prodisease advocates be prosecuted for aiding the enemy,1.0,0.6666666666666666
7832,someone on my floor has measles so theyre cleaning every room i just hope they vacuum because ive been needing to do that for a while,0.0,1.0
7833,at my grade school doing a service project for martin luther king day,0.0,1.0
7834,free tdap vaccinations today for residents impacted by flood ilion municipal building a amp a owen d young school p,1.0,1.0
7835,so funnny today love you guys,0.0,1.0
7836,university of california system to require measles shots students entering the university of california system in,0.0,1.0
7837,measles outbreak in texas parents urged to vaccinate their children most reported cases of the highly,1.0,0.6666666666666666
7838,director health information systems for better immunization data bid seattle united states,0.0,0.6666666666666666
7839,hey everyone cool i hope so im fine was watchin frontlines about vaccines about how it affects kids compared to back in the ss n,0.0,1.0
7840,imagine giving this to your childs doctor like,-1.0,0.6666666666666666
7841,with repostapp shout that boy comin out of jersey doin his,0.0,1.0
7842,aids n a malaria vaccine in children with hiv plasmodium falciparum is the major cause of malaria cases and,0.0,0.6666666666666666
7843,nearly two dozen medical studies prove that vaccines can cause autism,-1.0,1.0
7844,glowwiththeshow ears are the best part of fantasmic i dont care if you vaccinate your kids but for the good of society buy the ears,0.0,1.0
7845,obama says vaccinate your children thanks obama i had just put my st down payment on an iron lung,-1.0,0.3333333333333333
7846,mixmasterrods upstairs lounge,0.0,1.0
7847,measles mouse,0.0,1.0
7848,beautifully written heartbreaking piece by cost of vaccinepreventble disease,1.0,1.0
7849,makes me so sad that some parents are so ignorant and dont vaccinate their own kids and put other kids in danger,1.0,1.0
7850,united we stand on behalf of all the vaccine injured prevails will be served,-1.0,1.0
7851,shes lying to protect him remove the immunity and threaten her with me we seeing her child again,0.0,1.0
7852,do you know anyone who has ebola or the measles,0.0,1.0
7853,holla mother earth for this lovely weather amp perfect oppurtunity to donate to amp immunize some beautiful children,1.0,1.0
7854,measles detected in california school with high number of unvaccinated children,0.0,1.0
7855,balto didnt run to alaska for you to not vaccinate your kids,1.0,1.0
7856,sf public health officer dr tomas aragon talks about measles exposure coco man traveled to sf via last week,0.0,1.0
7857,how can nancy snyderman discuss measles immunization when she wouldntcouldnt stay quarantined for emboli,0.0,0.6666666666666666
7858,parents of children with measles should be imprisoned for child neglect no excuses to not vaccinate,1.0,1.0
7859,whats your position on sb forced vaccination without religious exemption,0.0,0.6666666666666666
7860,this seems very unlikely to me given how obsessively on top of of immunizations our kids dcps school is,0.0,1.0
7861,children in are demanding to drop some bread amp vaccine in addition to the,0.0,0.6666666666666666
7862,vaccination paperwork delivered no more shots needed shippensburg area middle school,1.0,0.6666666666666666
7863,stop it mmr leaves no scar period it is a simple injection no cluster given at different time,0.0,0.6666666666666666
7864,my son is included in that data and i dont think he should have immunity from schools policy and rules,0.0,0.6666666666666666
7865,,-1.0,1.0
7866,the people who walk around the gyms equipment room barefoot are probably the same people who dont vaccinate their babies,1.0,0.6666666666666666
7867,sacate eso de hay mmr,0.0,1.0
7868,manditory cootie vaccinations protect your kids,1.0,0.6666666666666666
7869,no fever just the rash everywhere im hoping it isnt measles i havent changed her diet or bath soap either tho,0.0,1.0
7870,aids n why patients with hiv may need additional mmr immunization,1.0,0.6666666666666666
7871,if you dont vaccinate your children because you think it causes autism youre an idiot,1.0,1.0
7872,my chain got pneumonia my watch got the measles,0.0,1.0
7873,rt health officials warn of possible measles exposure at tennis clubs in kirkland and bellevue,0.0,1.0
7874,this years flu vaccine is barely working cdc says no kidding,-1.0,1.0
7875,that moment when the people at the immunization office cant do their jobs gsu student health center,1.0,0.6666666666666666
7876,you can get measles again happened to me while teaching in a bronx high school i had old amp new antibodies,0.0,1.0
7877,oh did u see the tweet abt aborted babies in vaccines geez,0.0,1.0
7878,commercialization officer vaccine and pharmaceutical delivery technologies seattle united states,0.0,1.0
7879,wowguess an mmr was never given to crosby is that not standard practice in canada,0.0,1.0
7880,forget let your child build up its own defense by bathing it in only dirt,-1.0,0.6666666666666666
7881,working the pacific health summit today and tomorrow this years discussion vaccines making them more available to impoverished countries,1.0,1.0
7882,increased vaccine requirements increased exemptions the myth of herd immunity,-1.0,0.3333333333333333
7883,childrens museum of houston to offer free vaccinations,0.0,1.0
7884,if you dont have an md after your name than your just speaking out of ignorance if you dont vaccinate you kids,1.0,1.0
7885,hurt over measles lingers in small town four people in one family in kearny arizona contracted the measles while,1.0,0.6666666666666666
7886,closes newser oh and by the way have your kids get inoculated,1.0,0.6666666666666666
7887,measles outbreak to vaccinate or not vaccinate,0.0,1.0
7888,a parent who refuses vaccines should b held accountable if children get diseases as a medical provider i have seen horrible disabilities,1.0,0.6666666666666666
7889,if a dr wanted to test vaccine on my kid hed look awfully funny with a syringe sticking out the side of his cranium,-1.0,1.0
7890,confirmed measles cases in california health officials say there have been confirmed cases of measles,0.0,0.6666666666666666
7891,measles journey highlights risk to unvaccinated kids a measles outbreak in minnesota offers a case study of how,0.0,0.6666666666666666
7892,aids n ohsus hiv vaccine moves toward clinical trial oregon health amp science university is recruiting potential,1.0,0.6666666666666666
7893,syria infant tragedy vaccine mixup with atracurium not uncommon via ugh,-1.0,0.6666666666666666
7894,austerity is not a vaccine to crisis it is a parasite with pandemic potential it drains life killing slowly,0.0,0.6666666666666666
7895,consultant immunization experts equity focus home based with travel united states un childrens fund,0.0,1.0
7896,nigga said i aint down with nobody sooohope off my team dick oh nah its people like you that make us so lovely lol,0.0,1.0
7897,fucking right,0.0,1.0
7898,boehners built up an immunity to his own poisons but not obamas,0.0,1.0
7899,i hate that i learned this on fox news but i did my doctor can check to see if im still immune to measles,0.0,1.0
7900,measles in dallasft worth aww heeeelllllll naaaaawwwww,0.0,1.0
7901,the comes out hard against movement,1.0,1.0
7902,from chris christie supports parents who choose not to vaccinate their kids turns the issue partisan,-1.0,0.6666666666666666
7903,can i vaccinate my kids from,0.0,0.6666666666666666
7904,charlotte what up charlotte nc,0.0,1.0
7905,go seattle sci writer have you seen this by the cost of vaccinepreventable disease,1.0,0.6666666666666666
7906,california governor signs strict school vaccine legislation gov jerry brown wasted no time tuesday in signing a,1.0,0.6666666666666666
7907,when i was born mmr vaccine was still a dream i had all the childhood diseases plus scarlet fever amp survived thank you jesus,-1.0,0.3333333333333333
7908,vaccinate your kids,1.0,1.0
7909,a letter from joni ernst about measles,1.0,0.6666666666666666
7910,what i thought kids get a vaccine for that,0.0,0.6666666666666666
7911,yeah but second question is it undoing herd immunity and making people sick with previously cured diseases probably not,1.0,0.6666666666666666
7912,the road to a staph vaccine is littered with talented dead amp dollars im not bitter lol,-1.0,0.3333333333333333
7913,because science isnt a thing plunge in kindergartners vaccination rate worries health officials,1.0,1.0
7914,penn and teller take on autism why its not linked to vaccinations via,1.0,1.0
7915,why is vaccination even a question,1.0,1.0
7916,whoopi had whooping cough sitting next to jenny who scared parents into not vaccinating their children,1.0,0.6666666666666666
7917,the facts are in people need to stop denying science and vaccinate stop endangering our children with their stupidity,1.0,0.6666666666666666
7918,it shouldnt be called the antivaccine movement but the pro disease movement which disease is your favorite to get,1.0,0.6666666666666666
7919,maternal vaccination with influenzaother protects newborns who are too young to be vaccinated,1.0,0.6666666666666666
7920,i hope her unvaccinated kid gives jim belushi measles rt what about jenny mccarthy,1.0,1.0
7921,feeling like a human pincushiongetting vaccines up to date for life abroad after st johns passport health,1.0,1.0
7922,measles threaten pats fans at game,0.0,1.0
7923,,0.0,1.0
7924,measles are bad mumps are bad rubella is bad why not vaccinate smh,1.0,1.0
7925,autism speaks urges parents to vaccinate children just adding more to the conversation,1.0,1.0
7926,terrifying in millennials thinks vaccines cause autism,0.0,0.6666666666666666
7927,measles proves delicate issue to gop field but why,1.0,0.6666666666666666
7928,all i wanted was an opportunity a bad bitch and some immunity to keep a nigga safe from them snakes,0.0,1.0
7929,colorados new law makes harder for parents to not immunize children,1.0,0.6666666666666666
7930,health dept sb visitors may be exposed to measles glad we didnt go,0.0,1.0
7931,schumer urges free measles vaccinations in light of the recent measles outbreak in the united states us senator,1.0,0.6666666666666666
7932,biggest since in proven to strengthen immune system to help prevent illness,0.0,0.6666666666666666
7933,meet us at marjais the mmr christmas eve tuesday special hosted by kamillion_mmr with,0.0,1.0
7934,reviewing jennifair new single,0.0,1.0
7935,measles parties just what are we going to have next california clap clubs herpies hoedowns,0.0,0.6666666666666666
7936,oh my god i have the chicken measles ryleigh exclaimed,0.0,0.6666666666666666
7937,lol no no i totally agree with this kinds of vaccinations chicken pox small pox measles etc,1.0,1.0
7938,in ventura county among reported cases of measles in california,0.0,0.6666666666666666
7939,study vaccination against measles may have other benefits new research suggests the measles shot comes with a,1.0,0.6666666666666666
7940,i had to pay for stupid immunization fuck you health services they take forever and still rip me off with something i didnt nee,-1.0,1.0
7941,elb vaccines are about profit not health i promise you the fda wont heal america if they could why havent they done it yet o,-1.0,1.0
7942,people who complain live longer releasing tension increases immunity and improves overall health damnimma live long as hell,0.0,1.0
7943,why one family at the center of the measles outbreak is reconsidering their antivax position,-1.0,0.3333333333333333
7944,austin doctors are warning parents to vaccinate against the measles,1.0,0.6666666666666666
7945,soon you will know them,0.0,1.0
7946,i think i have measles im coughing my fuckin life away lol,0.0,1.0
7947,the apocalypse is going to start by flu or perhaps bola,0.0,1.0
7948,possible exposure to measles on the fourth at seatac airport an adoptee child who arrived from beijing on the,0.0,1.0
7949,type diabetes reverse vaccine that disease really doesnt want to be associated with paula deen anymore,0.0,0.6666666666666666
7950,bones,0.0,1.0
7951,thanks us mmr,0.0,1.0
7952,i agree my legs look like i have the measles,0.0,1.0
7953,aids children with immunities may be key to hiv treatment,0.0,1.0
7954,of the incoming kindergarteners at fairfax ca elementary school are not vaccinated thats scary and it needs to stop,1.0,0.6666666666666666
7955,benefits of music stress relief boost immunity reduce heart disease enhances emotional strength boost self esteem,0.0,1.0
7956,i hope everyone in our generation vaccinates their fucking kids,1.0,0.6666666666666666
7957,sabrinas mmr booster for kindergarten here without gina wish me luck scarsdale pediatric assoc pc,1.0,0.6666666666666666
7958,watch the video breakthrough vaccine to prevent childhood cancer pretty damn cool,1.0,1.0
7959,worried youve been exposed to the measles,0.0,1.0
7960,thousands of americans die each year of influenza including small children yet most americans who should get flu vaccines dont,1.0,0.6666666666666666
7961,if only this could happen rt dont want to vaccinate your kid you should get fined,1.0,0.6666666666666666
7962,also i discovered that all of the children at his school are fully vaccinated benefits of being on a medical campus,1.0,1.0
7963,warning about pet vaccinations rt thousands support sick dog who saved baby girl,-1.0,1.0
7964,disneyland california adventure linked to measles outbreak nine cases being investigated well gr,0.0,1.0
7965,god i am a bored suburban mom oh my god vaccines are trying to retard my child,1.0,0.6666666666666666
7966,african nations celebrate a percent drop in child mortality rates due to immunization,1.0,0.6666666666666666
7967,drpaul offit falsely accuses unvaccinated ppl causing recent outbreak when no evidence exists amp doesnt know how it began,0.0,0.6666666666666666
7968,the fella with the shingles on the tv ad is freaking me out is using extreme scare tactics so i will get a vaccine surely not,-1.0,0.3333333333333333
7969,on average people who complain live longerreleasing this tension increases immunity and boosts their health ill live forever,0.0,1.0
7970,travel immunization nurse specialist passport health travel medicine philadelphia pa,0.0,0.6666666666666666
7971,north atlantic right one breaching finback humpbacks nile measles evolution feeding w great tail shots,0.0,1.0
7972,polio is spreading in afghanistan pakistan and nigeria because some islamist groups believe vaccinations are a western conspiracy,1.0,1.0
7973,ghost gets vaccinated and tested for heart worms on monday yall say a little prayer that he has a clean bill of health,1.0,0.6666666666666666
7974,btw not sure if you were purely trolling but some people can not take the measles vaccine kids lt year for example,0.0,0.6666666666666666
7975,measles outbreak to vaccinate or not vaccinate,0.0,1.0
7976,officials suburban chicago residents have measles health officials say three more cases of measles have been,0.0,1.0
7977,out here trying to be cute for ig pics with the thong showing and will fuck around and pussy have the measles,0.0,1.0
7978,rt the flu protects mom and baby amp is safe to get in any trimester,1.0,1.0
7979,agenusgsk malaria vaccine candidate shows success in children agenus inc nasdaq agen a lexington biotech,1.0,1.0
7980,cdc hpv vaccine reduced disease rates in teen girls by percent credit robyn beckafpgetty imagesboston,1.0,0.6666666666666666
7981,why are people getting measles at disney,0.0,1.0
7982,true the measles commentnot mark zcant control that one,0.0,1.0
7983,measles and ebola thats what happens when our president weakens our borders and lets unvaccinated people into our country,1.0,1.0
7984,shoutout to mississippi and west virginia the best vaxx laws highest vaxx rates in the nation and no measles outbreaks,1.0,1.0
7985,im just amazed this is a debate at all nice to live in the first world where vaccines are not a matter of life or death yeah,1.0,1.0
7986,idk you could get into school wo vaccines used to be required,0.0,0.6666666666666666
7987,if you dont vaccinate your children you deserve to have them taken away from you,1.0,0.6666666666666666
7988,measles used to put cancer into remission what can do,0.0,1.0
7989,as a parent i will gladly take the death penalty for killing someone trying to my child american freedom is dead,-1.0,1.0
7990,lol just a little public health humor from this future epidemiologist is natural immunity the best,1.0,0.6666666666666666
7991,the flumist nasal spray version of the vaccine popular with needleaverse kids is no longer available,0.0,0.6666666666666666
7992,killing kids rtuser i am being proven right about massive vaccinationsthe doctors lied save our children amp their future,-1.0,0.6666666666666666
7993,its going to be a long night noah has measles,0.0,1.0
7994,why am i helping someone from the cdc with meningococcal vaccines,0.0,1.0
7995,my tummy hurts i need to go get immunization records go die school system of portland,-1.0,0.6666666666666666
7996,old schoolseeing kids die of h flu disease new schoolvaccine preventable disease,1.0,1.0
7997,with typhoid yellow fever polio and mmr shots taken care of i guess im ready for,1.0,1.0
7998,im taking my month old baby to get his vaccinations today any suggestions on how to reduce his pain before and after,1.0,0.6666666666666666
7999,vaccines dont cause autism,1.0,1.0
8000,parents who dont vaccinate their kids should be visited by cps completely irresponsible not only for their child but everyone elses,1.0,0.6666666666666666
8001,why are all of these unintelligent people i went to high school with posting about not vaccinating their kids grow up u have a child now,1.0,1.0
8002,cases of measles reported in oc santa ana there has been three confirmed cases of,0.0,1.0
8003,dangerous and such a stereotypet wealthy la schools vaccination rates low as south sudans,1.0,0.6666666666666666
8004,mmr out to prove that modern cam ford engines with turbos can beat big block single cams with bigger,0.0,1.0
8005,so thats ur mantravaccines r safe amp effective anyone who disagrees is antiscience repeat,1.0,1.0
8006,my mmr is still really high tbh i think i can skip gold if i win promos,0.0,1.0
8007,vaccinationswhy it is ok for govt to force a child to receive chemo when the outcome would only harm herself yet vacs r an option,-1.0,0.6666666666666666
8008,im a nurse and i cant believe people dont get there kids vaccinated this is clear proof that it is the thing to do,1.0,1.0
8009,would measles be cool if beyoncé had them,0.0,0.6666666666666666
8010,will come,0.0,1.0
8011,how does your state compare in terms of childhood vaccinations,0.0,1.0
8012,read the previous tweet about vaccinations its important to educate yourself on new information re your pets health and safety,0.0,0.6666666666666666
8013,use mix of incentives home counseling to reduce fears of how do we do that here,1.0,1.0
8014,are parents out there really not vaccinating their kids is this a thing is this a real thing billy sorry about that polio blame dad,1.0,1.0
8015,health experts flu vaccine is not a failsafe this year the flu shot you received may not protect you from getting,0.0,0.6666666666666666
8016,vaccinate yourself against excusitis its a failure disease i love this i found from this book called the magic of thinking big,0.0,1.0
8017,hb new immunity for accepting certain abandoned children provides immunity to an emergency medical service,0.0,1.0
8018,damn you people rt health officials report first suspected case of measles in tehama county,1.0,0.6666666666666666
8019,she was like that my dads like the plague however they do have vaccines for those type of infectious diseases,0.0,0.6666666666666666
8020,promoting initiative on,1.0,1.0
8021,amnews san francisco to gay men get a meningitis vaccine before visiting nyc on november nyc health,1.0,0.6666666666666666
8022,long day of work and getting the babies vaccinated spoiled wuser youd think chloe would be exhausted by now nope,1.0,0.6666666666666666
8023,baltimorearea doctors measles vaccines an obligation to one another in response to a measles outbreak in,1.0,0.6666666666666666
8024,you see how hard it is to show a convincing vaccineautism link,1.0,1.0
8025,i dont get why people dont get their kids fucking vaccinated,1.0,1.0
8026,doctors teachers urge parents to get their kids vaccinated as schools are opening and parents are checking items,1.0,1.0
8027,vaccination rt how germany has kept its cool during a recent measles outbreak,1.0,0.6666666666666666
8028,rt mt a measles outbreak reveals the true cost of vaccine refusal,1.0,1.0
8029,stay tuned spring,0.0,1.0
8030,the cdc says they could have already developed a vaccine for ebola if their budget hadnt been cut by over the last ten years,0.0,1.0
8031,ppl need immunize their kids do research most diseases worse than inoculation stop this misguided insanity shots,1.0,1.0
8032,so inspiring rt your weekly cynicism vaccine pakistani girls defy taliban school bombings,0.0,1.0
8033,toni bark not all children respond well to vaccinations ca legislators bought,-1.0,0.6666666666666666
8034,you forgot measles,0.0,1.0
8035,measles exposure warning sign at dont we vaccinate for that,1.0,0.6666666666666666
8036,az is monitoring people including children who could have been exposed to vaccinate,1.0,0.6666666666666666
8037,ebola vaccines prove safe for the new dawn liberia,1.0,0.6666666666666666
8038,i get sums and lumps like measles,0.0,1.0
8039,ps even though an adult may recover from measles those infants who survive are likely to sustain lifelong debilitations like blindness,1.0,0.6666666666666666
8040,nationalism is an infantile disease it is the measles of mankind albert einstein,0.0,1.0
8041,people who think that doing a juice cleanse will keep them healthy are probably the same people who think vaccinations cause autism,1.0,1.0
8042,disneyland measles outbreak linked to places with low vaccination rates,1.0,0.6666666666666666
8043,mofos wont get their kids vaccinated but scared to death about ebola,1.0,1.0
8044,the untold story of this,-1.0,0.6666666666666666
8045,i do not understand why any sane adult living with a infant would not get vaccinated for pertussis get a tdap vaccine pleas,1.0,1.0
8046,via disneyland measles outbreak hits cases and counting,0.0,1.0
8047,we should send them all our funds and maybe godll give us a million to vaccinate children,1.0,1.0
8048,here i thought white supremacist was disqualifying enough but vaccine conspiracy theorist holy shit completely nuts,0.0,0.6666666666666666
8049,so tired and we still have band rehearsal for hours at,0.0,1.0
8050,it definitely causes brain injury what if defending antivaccination beliefs causes autism,1.0,0.6666666666666666
8051,very good news and great news for kidsmtuser of kids around world have received tdap vax,1.0,1.0
8052,just spoke with our ped to confirm my mth old has immunity to bc he had part of vaccine its people,1.0,1.0
8053,more people need to be armed its like vaccinating a societal disease of crime rando hick,0.0,1.0
8054,possible measles at millersville university daughter is a senior there,0.0,1.0
8055,it really sickens me how some parents refuse to vaccinate their children,1.0,1.0
8056,health department rules out measles in montgomery county teen a yearold boy from montgomery county who was,0.0,1.0
8057,tell his kids to get vaccinated best tip ever,1.0,0.6666666666666666
8058,because all children deserve the privilege of firsts share vaccine,1.0,0.6666666666666666
8059,the acidic food that decreases your immunity and increases the growth of disease amp illness in your body is sugar,0.0,1.0
8060,how bad is the measles anyway really,0.0,1.0
8061,how do you become a mmr member any specific criteria,0.0,1.0
8062,aids children with immunities may be key to hiv treatment oxford scientists are calling for further research to,0.0,1.0
8063,my son has been vaccinated at least times but has no immunity to measles it is rare but please get vaccinated,1.0,1.0
8064,vaccine a great safe sensible preventive measure for young women amp men dont forget about it,1.0,1.0
8065,if i had cancer i would be willing to try anything even a massive dose of the measles,0.0,1.0
8066,aww poor baby sabrinas hepb immunization that the dr originally effed up on effin doctors minute clinic,-1.0,1.0
8067,vaccination database look up schools counties in michigan the data includes numbers of children vaccinated and,0.0,1.0
8068,hello just spreading awareness dont ever be one of those people that doesnt get your kids vaccinated,1.0,1.0
8069,if you dont want your child vaccinated fine home school ur kid let them play in the back yard alone dont bring thm round others,1.0,1.0
8070,from a record low of cases in to gt in endemic measles aint bean bag,0.0,0.6666666666666666
8071,people hear one debunked doctor say that autism is linked to vaccines ignorance ensues,1.0,1.0
8072,grandbaby getting more immunizations shotsbabytearstearstears indian path pediatrics,1.0,1.0
8073,immunization tip traveling outside the us protect yourself from disease before you go,1.0,1.0
8074,vaccinations for uganda and a flu shot university health service,1.0,0.6666666666666666
8075,silvito el libre the next face of measles i am a healthy bouncing baby boy and i could be the next face of measles i am to yo,0.0,1.0
8076,then you vaccinate your kids and leave ours alone,-1.0,1.0
8077,best defense against diseases is to nurture and maintain your own immunity good nutrition and diet will do it,-1.0,0.6666666666666666
8078,if half of the country doesnt believe in vaccinations and climate change then how is big bang theory winning awards all the time,1.0,0.6666666666666666
8079,vaccines kill brain cells yes they may do their job but it is at the same time hurting the brain,-1.0,1.0
8080,the measles outbreak and the precautionary principle via,0.0,0.6666666666666666
8081,amnews gaybi men heading to ny urged to get vaccine the new york city health department has recommended,1.0,0.6666666666666666
8082,is it too early to make a measles joke hiking in great falls park today and came across this guy,0.0,1.0
8083,anyone interested in sellinh madden mobile coins follow and dm melegit seller and mmr pro memberalso selling coins,0.0,1.0
8084,people vaccinate your dirty kidsthis means your grown ones going to college aint nobody got time for no measles,1.0,1.0
8085,on average people who complain live longer releasing this tension increases immunity and boosts their healthuser,0.0,1.0
8086,but if your son is vaccinated he should be safe right,0.0,0.6666666666666666
8087,the flu pandemic health benefits of vitamin d amp potential dangers of flu shots,-1.0,0.6666666666666666
8088,if both parents had the mmr shots wouldnt the child have antibodies to protect them if they dont get the mmr shot,0.0,0.6666666666666666
8089,she call me her medicine but baby girl need a vaccine,0.0,0.6666666666666666
8090,mercury in vaccines nothing to worry about of course,-1.0,0.6666666666666666
8091,mexico doesnt have a measles problem this measles bs is the fault of idiot antivaxxers,1.0,1.0
8092,i think the song read a book by dmite needs updating to include a line about vaccinating your kids,1.0,1.0
8093,this picture says it all stop this insane irresponsibility before we let out more diseases,1.0,0.6666666666666666
8094,thats how you will be if you dont join the mmr in the fall too,0.0,1.0
8095,no not getting your kids vaccinated is a great idea yes big pharma is just trying to hook them like a pusher in a s psa,1.0,1.0
8096,cases of measles in the us unless they have a serious medical problem vaccinate your damn kids,1.0,1.0
8097,i may eat kale for breakfast but i plan to vaccinate my children,1.0,1.0
8098,we should be informed if any vaccine contains cellsdna from aborted babies no medical advances from,0.0,0.6666666666666666
8099,dont think just cause you got the flu shot your safe from getting it i got the vaccine in september and am now suffering with the flu,1.0,0.6666666666666666
8100,exactly id feel so bad if my kid killed another kid no vaccines but processed foods and led paint are cool haha,1.0,1.0
8101,the atlantic wealthy la schools vaccination rates are as low as south sudans people with more than sense,0.0,0.6666666666666666
8102,mmr vaccination today,1.0,0.6666666666666666
8103,fact blankets keep you safe at night we dont know what from but they are definitely an immunity against something,0.0,0.6666666666666666
8104,great article in the houston chronicle about the measles,0.0,0.6666666666666666
8105,lol does ice cream have ingredients that cause violent behavior the same way vaccines have s that cause neurological failures,-1.0,1.0
8106,wondering how you caught the flu cdc says this years flu vaccine is only percent effective,0.0,1.0
8107,in another a kyrgyz citizen was shot dead by an american soldier who escaped prosecution due to immunity the solider enjoyed that base,0.0,1.0
8108,may child was dx the cdc already knew the risks of the mmr amp autism fraud,-1.0,1.0
8109,amid measles outbreak some physicians opting to drop patients with antivaccine views,-1.0,0.3333333333333333
8110,you have right to not get your children vaccinated but please know you are putting other children at risk for no legit reason,1.0,1.0
8111,how many kids at a school arent immunized plano isd says it cant tell you,0.0,1.0
8112,i mean is the notion of having an autistic child so awful that one would be willing to risk them dying of a vaccinepreventable illness,1.0,1.0
8113,the mexican at work keeps calling my name and hugging me lmaoooooooooo im dead anyone have a hep c vaccination shot,0.0,0.6666666666666666
8114,gold on my neck it look so sick i got the measles amp i got yo bitch im makin these killings amp she catching feelings,0.0,1.0
8115,thanks to our awesome school nurses and student services staff for getting students in compliance with the new immunization requirements,1.0,1.0
8116,pucknuts about getting shots kids need to get immunizations shots before entering school,1.0,1.0
8117,parents against vaccination r sooo wrong its an unfounded paranoid delusion i agree wschools that ban unvaccinated kids,1.0,0.6666666666666666
8118,pace of new us measles cases slows a bit officials report the number of us measles cases this year has risen to,0.0,1.0
8119,great graphic view statelevel data of infectious diseases before and after vaccines were introduced,-1.0,0.6666666666666666
8120,new cases of measles reported in north texas counties north texas officials with,0.0,1.0
8121,i hope the mvp say he going to disneyworld and not disneyland lol fuck around and catch measles out there haha,0.0,1.0
8122,upi disney measles outbreak grows to nearly in states mexico,0.0,1.0
8123,never mind sars or mers worry about measles,0.0,0.6666666666666666
8124,tarrant county measles cases linked to church members missionary trip tarrant county,0.0,1.0
8125,berkeley city council to send letter of support for vaccination exemption bill berkeley city council will send a,0.0,0.6666666666666666
8126,rose u may want to check this out,0.0,1.0
8127,agree people need to vaccinate and any message otherwise puts everyone at risk,1.0,1.0
8128,when was a scare ppl bemoaned oh a vax now when there is to prevent measles u dont,1.0,0.6666666666666666
8129,unvaccinated children may not be welcome in maricopa county schools,1.0,0.6666666666666666
8130,second measles case confirmed in dc a second case of measles this month has been confirmed in the district of,0.0,1.0
8131,i cant remember did you think ur sons autism was caused by vaccinations or was it present b so happy to see him thriving,0.0,0.6666666666666666
8132,hey gc go ahead and give out glad titlesmounts theyre all earning them this week anyway reset mmr next time thanks,0.0,1.0
8133,great to address ca attnys on end of life decisions amp other critical health issues cal,0.0,0.6666666666666666
8134,lol all research done that led to you get autism as a consequence of vaccination have been reported as false data,1.0,1.0
8135,and where does that mention vaccines being a cause of autism this is antivaccine rallying looking for anything to bite onto,1.0,1.0
8136,tetanus or pneumococcus the more people who dont get their children vaccinated the more children you will see these diseases,1.0,1.0
8137,pediatrician vaccinate your kidsor get out of my office via preach,1.0,0.6666666666666666
8138,just saw a bumper sticker that read vaccines are toxic protect our children remove yourself from the gene pool you fucking idiot,1.0,0.6666666666666666
8139,bill gates polio vaccine program caused cases of paralysis death,-1.0,0.6666666666666666
8140,i got the vaccination rtuser scared to catch feelings,1.0,1.0
8141,whats more negligent choosing not to vaccinate or forgetting to get your kids vaccinated,1.0,0.6666666666666666
8142,good news folks in delaware vaccinate measles is making a comeback here are things everybody should know,1.0,1.0
8143,r u comfortable saying all vaccines are safe dont cause any serious side effects this is not true amp u know it,-1.0,1.0
8144,we drove by walgreens and barbara said school immunizations does that prevent you from going to school,0.0,1.0
8145,apparently when i was a baby i rejected like all of my vaccines yay me,0.0,0.6666666666666666
